MICROEXP	SIMNAME	SELCOEF	TIMEMUT
SMALLsMIDt	90	0.02	325
SMALLsMIDt	91	0.02	325
SMALLsMIDt	92	0.02	325
SMALLsMIDt	93	0.02	325
SMALLsMIDt	94	0.02	325
SMALLsMIDt	95	0.02	325
SMALLsMIDt	96	0.02	325
SMALLsMIDt	97	0.02	325
SMALLsMIDt	98	0.02	325
SMALLsMIDt	99	0.02	325
SMALLsMIDt	100	0.02	325
SMALLsMIDt	101	0.02	325
SMALLsMIDt	102	0.02	325
SMALLsMIDt	103	0.02	325
SMALLsMIDt	104	0.02	325
SMALLsMIDt	105	0.02	325
SMALLsMIDt	106	0.02	325
SMALLsMIDt	107	0.02	325
SMALLsMIDt	108	0.02	325
SMALLsMIDt	109	0.02	325
SMALLsMIDt	110	0.02	325
SMALLsMIDt	111	0.02	325
SMALLsMIDt	112	0.02	325
SMALLsMIDt	113	0.02	325
SMALLsMIDt	114	0.02	325
SMALLsMIDt	115	0.02	325
SMALLsMIDt	116	0.02	325
SMALLsMIDt	117	0.02	325
SMALLsMIDt	118	0.02	325
SMALLsMIDt	119	0.02	325
SMALLsMIDt	120	0.02	325
SMALLsMIDt	121	0.02	325
SMALLsMIDt	122	0.02	325
SMALLsMIDt	123	0.02	325
SMALLsMIDt	124	0.02	325
SMALLsMIDt	125	0.02	325
SMALLsMIDt	126	0.02	325
SMALLsMIDt	127	0.02	325
SMALLsMIDt	128	0.02	325
SMALLsMIDt	129	0.02	325
SMALLsMIDt	130	0.02	325
SMALLsMIDt	131	0.02	325
SMALLsMIDt	132	0.02	325
SMALLsMIDt	133	0.02	325
SMALLsMIDt	134	0.02	325
SMALLsMIDt	135	0.02	325
SMALLsMIDt	136	0.02	325
SMALLsMIDt	137	0.02	325
SMALLsMIDt	138	0.02	325
SMALLsMIDt	139	0.02	325
SMALLsMIDt	140	0.02	325
SMALLsMIDt	141	0.02	325
SMALLsMIDt	142	0.02	325
SMALLsMIDt	143	0.02	325
SMALLsMIDt	144	0.02	325
SMALLsMIDt	145	0.02	325
SMALLsMIDt	146	0.02	325
SMALLsMIDt	147	0.02	325
SMALLsMIDt	148	0.02	325
SMALLsMIDt	149	0.02	325
SMALLsMIDt	150	0.02	325
SMALLsMIDt	151	0.02	325
SMALLsMIDt	152	0.02	325
SMALLsMIDt	153	0.02	325
SMALLsMIDt	154	0.02	325
SMALLsMIDt	155	0.02	325
SMALLsMIDt	156	0.02	325
SMALLsMIDt	157	0.02	325
SMALLsMIDt	158	0.02	325
SMALLsMIDt	159	0.02	325
SMALLsMIDt	160	0.02	325
SMALLsMIDt	161	0.02	325
SMALLsMIDt	162	0.02	325
SMALLsMIDt	163	0.02	325
SMALLsMIDt	164	0.02	325
SMALLsMIDt	165	0.02	325
SMALLsMIDt	166	0.02	325
SMALLsMIDt	167	0.02	325
SMALLsMIDt	168	0.02	325
SMALLsMIDt	169	0.02	325
SMALLsMIDt	170	0.02	325
SMALLsMIDt	171	0.02	325
SMALLsMIDt	172	0.02	325
SMALLsMIDt	173	0.02	325
SMALLsMIDt	174	0.02	325
SMALLsMIDt	175	0.02	325
SMALLsMIDt	176	0.02	325
SMALLsMIDt	177	0.02	325
SMALLsMIDt	178	0.02	325
SMALLsMIDt	179	0.02	325
SMALLsMIDt	180	0.02	325
SMALLsMIDt	181	0.02	325
SMALLsMIDt	182	0.02	325
SMALLsMIDt	183	0.02	325
SMALLsMIDt	184	0.02	325
SMALLsMIDt	185	0.02	325
SMALLsMIDt	186	0.02	325
SMALLsMIDt	187	0.02	325
SMALLsMIDt	188	0.02	325
SMALLsMIDt	189	0.02	325
SMALLsMIDt	190	0.02	325
SMALLsMIDt	191	0.02	325
SMALLsMIDt	192	0.02	325
SMALLsMIDt	193	0.02	325
SMALLsMIDt	194	0.02	325
SMALLsMIDt	195	0.02	325
SMALLsMIDt	196	0.02	325
SMALLsMIDt	197	0.02	325
SMALLsMIDt	198	0.02	325
SMALLsMIDt	199	0.02	325
SMALLsMIDt	200	0.02	325
