MICROEXP	SIMNAME	SELCOEF	TIMEMUT
MEDIUMsMIDt	59	0.03	275
MEDIUMsMIDt	60	0.03	275
MEDIUMsMIDt	61	0.03	275
MEDIUMsMIDt	62	0.03	275
MEDIUMsMIDt	63	0.03	275
MEDIUMsMIDt	64	0.03	275
MEDIUMsMIDt	65	0.03	275
MEDIUMsMIDt	66	0.03	275
MEDIUMsMIDt	67	0.03	275
MEDIUMsMIDt	68	0.03	275
MEDIUMsMIDt	69	0.03	275
MEDIUMsMIDt	70	0.03	275
MEDIUMsMIDt	71	0.03	275
MEDIUMsMIDt	72	0.03	275
MEDIUMsMIDt	73	0.03	275
MEDIUMsMIDt	74	0.03	275
MEDIUMsMIDt	75	0.03	275
MEDIUMsMIDt	76	0.03	275
MEDIUMsMIDt	77	0.03	275
MEDIUMsMIDt	78	0.03	275
MEDIUMsMIDt	79	0.03	275
MEDIUMsMIDt	80	0.03	275
MEDIUMsMIDt	81	0.03	275
MEDIUMsMIDt	82	0.03	275
MEDIUMsMIDt	83	0.03	275
MEDIUMsMIDt	84	0.03	275
MEDIUMsMIDt	85	0.03	275
MEDIUMsMIDt	86	0.03	275
MEDIUMsMIDt	87	0.03	275
MEDIUMsMIDt	88	0.03	275
MEDIUMsMIDt	89	0.03	275
MEDIUMsMIDt	90	0.03	275
MEDIUMsMIDt	91	0.03	275
MEDIUMsMIDt	92	0.03	275
MEDIUMsMIDt	93	0.03	275
MEDIUMsMIDt	94	0.03	275
MEDIUMsMIDt	95	0.03	275
MEDIUMsMIDt	96	0.03	275
MEDIUMsMIDt	97	0.03	275
MEDIUMsMIDt	98	0.03	275
MEDIUMsMIDt	99	0.03	275
MEDIUMsMIDt	100	0.03	275
MEDIUMsMIDt	101	0.03	275
MEDIUMsMIDt	102	0.03	275
MEDIUMsMIDt	103	0.03	275
MEDIUMsMIDt	104	0.03	275
MEDIUMsMIDt	105	0.03	275
MEDIUMsMIDt	106	0.03	275
MEDIUMsMIDt	107	0.03	275
MEDIUMsMIDt	108	0.03	275
MEDIUMsMIDt	109	0.03	275
MEDIUMsMIDt	110	0.03	275
MEDIUMsMIDt	111	0.03	275
MEDIUMsMIDt	112	0.03	275
MEDIUMsMIDt	113	0.03	275
MEDIUMsMIDt	114	0.03	275
MEDIUMsMIDt	115	0.03	275
MEDIUMsMIDt	116	0.03	275
MEDIUMsMIDt	117	0.03	275
MEDIUMsMIDt	118	0.03	275
MEDIUMsMIDt	119	0.03	275
MEDIUMsMIDt	120	0.03	275
MEDIUMsMIDt	121	0.03	275
MEDIUMsMIDt	122	0.03	275
MEDIUMsMIDt	123	0.03	275
MEDIUMsMIDt	124	0.03	275
MEDIUMsMIDt	125	0.03	275
MEDIUMsMIDt	126	0.03	275
MEDIUMsMIDt	127	0.03	275
MEDIUMsMIDt	128	0.03	275
MEDIUMsMIDt	129	0.03	275
MEDIUMsMIDt	130	0.03	275
MEDIUMsMIDt	131	0.03	275
MEDIUMsMIDt	132	0.03	275
MEDIUMsMIDt	133	0.03	275
MEDIUMsMIDt	134	0.03	275
MEDIUMsMIDt	135	0.03	275
MEDIUMsMIDt	136	0.03	275
MEDIUMsMIDt	137	0.03	275
MEDIUMsMIDt	138	0.03	275
MEDIUMsMIDt	139	0.03	275
MEDIUMsMIDt	140	0.03	275
MEDIUMsMIDt	141	0.03	275
MEDIUMsMIDt	142	0.03	275
MEDIUMsMIDt	143	0.03	275
MEDIUMsMIDt	144	0.03	275
MEDIUMsMIDt	145	0.03	275
MEDIUMsMIDt	146	0.03	275
MEDIUMsMIDt	147	0.03	275
MEDIUMsMIDt	148	0.03	275
MEDIUMsMIDt	149	0.03	275
MEDIUMsMIDt	150	0.03	275
MEDIUMsMIDt	151	0.03	275
MEDIUMsMIDt	152	0.03	275
MEDIUMsMIDt	153	0.03	275
MEDIUMsMIDt	154	0.03	275
MEDIUMsMIDt	155	0.03	275
MEDIUMsMIDt	156	0.03	275
MEDIUMsMIDt	157	0.03	275
MEDIUMsMIDt	158	0.03	275
MEDIUMsMIDt	159	0.03	275
MEDIUMsMIDt	160	0.03	275
MEDIUMsMIDt	161	0.03	275
MEDIUMsMIDt	162	0.03	275
MEDIUMsMIDt	163	0.03	275
MEDIUMsMIDt	164	0.03	275
MEDIUMsMIDt	165	0.03	275
MEDIUMsMIDt	166	0.03	275
MEDIUMsMIDt	167	0.03	275
MEDIUMsMIDt	168	0.03	275
MEDIUMsMIDt	169	0.03	275
MEDIUMsMIDt	170	0.03	275
MEDIUMsMIDt	171	0.03	275
MEDIUMsMIDt	172	0.03	275
MEDIUMsMIDt	173	0.03	275
MEDIUMsMIDt	174	0.03	275
MEDIUMsMIDt	175	0.03	275
MEDIUMsMIDt	176	0.03	275
MEDIUMsMIDt	177	0.03	275
MEDIUMsMIDt	178	0.03	275
MEDIUMsMIDt	179	0.03	275
MEDIUMsMIDt	180	0.03	275
MEDIUMsMIDt	181	0.03	275
MEDIUMsMIDt	182	0.03	275
MEDIUMsMIDt	183	0.03	275
MEDIUMsMIDt	184	0.03	275
MEDIUMsMIDt	185	0.03	275
MEDIUMsMIDt	186	0.03	275
MEDIUMsMIDt	187	0.03	275
MEDIUMsMIDt	188	0.03	275
MEDIUMsMIDt	189	0.03	275
MEDIUMsMIDt	190	0.03	275
MEDIUMsMIDt	191	0.03	275
MEDIUMsMIDt	192	0.03	275
MEDIUMsMIDt	193	0.03	275
MEDIUMsMIDt	194	0.03	275
MEDIUMsMIDt	195	0.03	275
MEDIUMsMIDt	196	0.03	275
MEDIUMsMIDt	197	0.03	275
MEDIUMsMIDt	198	0.03	275
MEDIUMsMIDt	199	0.03	275
MEDIUMsMIDt	200	0.03	275
