MICROEXP	SIMNAME	SELCOEF	TIMEMUT
SMALLsLATEt	148	0.02	375
SMALLsLATEt	149	0.02	375
SMALLsLATEt	150	0.02	375
SMALLsLATEt	151	0.02	375
SMALLsLATEt	152	0.02	375
SMALLsLATEt	153	0.02	375
SMALLsLATEt	154	0.02	375
SMALLsLATEt	155	0.02	375
SMALLsLATEt	156	0.02	375
SMALLsLATEt	157	0.02	375
SMALLsLATEt	158	0.02	375
SMALLsLATEt	159	0.02	375
SMALLsLATEt	160	0.02	375
SMALLsLATEt	161	0.02	375
SMALLsLATEt	162	0.02	375
SMALLsLATEt	163	0.02	375
SMALLsLATEt	164	0.02	375
SMALLsLATEt	165	0.02	375
SMALLsLATEt	166	0.02	375
SMALLsLATEt	167	0.02	375
SMALLsLATEt	168	0.02	375
SMALLsLATEt	169	0.02	375
SMALLsLATEt	170	0.02	375
SMALLsLATEt	171	0.02	375
SMALLsLATEt	172	0.02	375
SMALLsLATEt	173	0.02	375
SMALLsLATEt	174	0.02	375
SMALLsLATEt	175	0.02	375
SMALLsLATEt	176	0.02	375
SMALLsLATEt	177	0.02	375
SMALLsLATEt	178	0.02	375
SMALLsLATEt	179	0.02	375
SMALLsLATEt	180	0.02	375
SMALLsLATEt	181	0.02	375
SMALLsLATEt	182	0.02	375
SMALLsLATEt	183	0.02	375
SMALLsLATEt	184	0.02	375
SMALLsLATEt	185	0.02	375
SMALLsLATEt	186	0.02	375
SMALLsLATEt	187	0.02	375
SMALLsLATEt	188	0.02	375
SMALLsLATEt	189	0.02	375
SMALLsLATEt	190	0.02	375
SMALLsLATEt	191	0.02	375
SMALLsLATEt	192	0.02	375
SMALLsLATEt	193	0.02	375
SMALLsLATEt	194	0.02	375
SMALLsLATEt	195	0.02	375
SMALLsLATEt	196	0.02	375
SMALLsLATEt	197	0.02	375
SMALLsLATEt	198	0.02	375
SMALLsLATEt	199	0.02	375
SMALLsLATEt	200	0.02	375
