MICROEXP	SIMNAME	SELCOEF	TIMEMUT
LARGEsLATEt	156	0.04	275
LARGEsLATEt	157	0.04	275
LARGEsLATEt	158	0.04	275
LARGEsLATEt	159	0.04	275
LARGEsLATEt	160	0.04	275
LARGEsLATEt	161	0.04	275
LARGEsLATEt	162	0.04	275
LARGEsLATEt	163	0.04	275
LARGEsLATEt	164	0.04	275
LARGEsLATEt	165	0.04	275
LARGEsLATEt	166	0.04	275
LARGEsLATEt	167	0.04	275
LARGEsLATEt	168	0.04	275
LARGEsLATEt	169	0.04	275
LARGEsLATEt	170	0.04	275
LARGEsLATEt	171	0.04	275
LARGEsLATEt	172	0.04	275
LARGEsLATEt	173	0.04	275
LARGEsLATEt	174	0.04	275
LARGEsLATEt	175	0.04	275
LARGEsLATEt	176	0.04	275
LARGEsLATEt	177	0.04	275
LARGEsLATEt	178	0.04	275
LARGEsLATEt	179	0.04	275
LARGEsLATEt	180	0.04	275
LARGEsLATEt	181	0.04	275
LARGEsLATEt	182	0.04	275
LARGEsLATEt	183	0.04	275
LARGEsLATEt	184	0.04	275
LARGEsLATEt	185	0.04	275
LARGEsLATEt	186	0.04	275
LARGEsLATEt	187	0.04	275
LARGEsLATEt	188	0.04	275
LARGEsLATEt	189	0.04	275
LARGEsLATEt	190	0.04	275
LARGEsLATEt	191	0.04	275
LARGEsLATEt	192	0.04	275
LARGEsLATEt	193	0.04	275
LARGEsLATEt	194	0.04	275
LARGEsLATEt	195	0.04	275
LARGEsLATEt	196	0.04	275
LARGEsLATEt	197	0.04	275
LARGEsLATEt	198	0.04	275
LARGEsLATEt	199	0.04	275
LARGEsLATEt	200	0.04	275
