PARAM	TRUE	INITEST	CORREST	CORRLOW	CORRUPP
0.03	0.03	0.02974641242527816	0.03262439745974894	0.03262439745974894	0.03262439745974894
0.03	0.03	0.029030872353141265	0.027718317109886762	0.027718317109886762	0.027718317109886762
0.03	0.03	0.029030872353141265	0.030676124890251944	0.030676124890251944	0.030676124890251944
0.03	0.03	0.031882145085944696	0.03141462117707624	0.03141462117707624	0.03141462117707624
0.03	0.03	0.028830108548578846	0.030180765805587702	0.030180765805587702	0.030180765805587702
0.03	0.03	0.0307753620378025	0.02744588949274837	0.02744588949274837	0.02744588949274837
0.03	0.03	0.029676179660820985	0.02949479997911708	0.02949479997911708	0.02949479997911708
0.03	0.03	0.031105004946269058	0.03163534102652142	0.03163534102652142	0.03163534102652142
0.03	0.03	0.02892337757380028	0.030061913450921927	0.030061913450921927	0.030061913450921927
0.03	0.03	0.031341093018411315	0.03144651339348337	0.03144651339348337	0.03144651339348337
0.03	0.03	0.02963375118742176	0.03134210373724366	0.03134210373724366	0.03134210373724366
0.03	0.03	0.030446910711778356	0.031133433443132727	0.031133433443132727	0.031133433443132727
0.03	0.03	0.027784841696678636	0.029002519015108513	0.029002519015108513	0.029002519015108513
0.03	0.03	0.029359847150123578	0.03150301605854036	0.03150301605854036	0.03150301605854036
0.03	0.03	0.02814882854326265	0.026537269106101317	0.026537269106101317	0.026537269106101317
0.03	0.03	0.027855417965022475	0.02884240853923757	0.02884240853923757	0.02884240853923757
0.03	0.03	0.03217203391285242	0.03125624092742613	0.03125624092742613	0.03125624092742613
0.03	0.03	0.02865632330715995	0.027693086745219413	0.027693086745219413	0.027693086745219413
0.03	0.03	0.02773151304933598	0.027046402386608076	0.027046402386608076	0.027046402386608076
0.03	0.03	0.028559965531979165	0.032906340623462926	0.032906340623462926	0.032906340623462926
0.03	0.03	0.03122387746122951	0.031772613740687856	0.031772613740687856	0.031772613740687856
0.03	0.03	0.03016905209472428	0.028434146045695878	0.028434146045695878	0.028434146045695878
0.03	0.03	0.03063724581913806	0.03013364801266701	0.03013364801266701	0.03013364801266701
0.03	0.03	0.027623820273836468	0.026448857823647785	0.026448857823647785	0.026448857823647785
0.03	0.03	0.02944733092680111	0.030174719036408285	0.030174719036408285	0.030174719036408285
0.03	0.03	0.029046114647627116	0.028895224968242525	0.028895224968242525	0.028895224968242525
0.03	0.03	0.030649896717439506	0.02831788590144129	0.02831788590144129	0.02831788590144129
0.03	0.03	0.02898497491055045	0.030964412055697586	0.030964412055697586	0.030964412055697586
0.03	0.03	0.02706363930970608	0.02983227894551553	0.02983227894551553	0.02983227894551553
0.03	0.03	0.0300079918664585	0.030062379703219184	0.030062379703219184	0.030062379703219184
0.03	0.03	0.03104493078662084	0.031541712512505274	0.031541712512505274	0.031541712512505274
0.03	0.03	0.030649896717439506	0.030599484176164312	0.030599484176164312	0.030599484176164312
0.03	0.03	0.02961955986910049	0.028843761138771157	0.028843761138771157	0.028843761138771157
0.03	0.03	0.03438212497742391	0.03706980416415659	0.03706980416415659	0.03706980416415659
0.03	0.03	0.02978826777838213	0.032024610168033055	0.032024610168033055	0.032024610168033055
0.03	0.03	0.03360478509581642	0.03300291611135006	0.03300291611135006	0.03300291611135006
0.03	0.03	0.029345175454291002	0.029860242360003158	0.029860242360003158	0.029860242360003158
0.03	0.03	0.028907905968468827	0.025922753352686345	0.025922753352686345	0.025922753352686345
0.03	0.03	0.027044315726554663	0.026374970817226076	0.026374970817226076	0.026374970817226076
0.03	0.03	0.03256520810186076	0.03069054680466076	0.03069054680466076	0.03069054680466076
0.03	0.03	0.029418272546163974	0.031303524568536994	0.031303524568536994	0.031303524568536994
0.03	0.03	0.027348367517796696	0.028877109857365905	0.028877109857365905	0.028877109857365905
0.03	0.03	0.03426552254641101	0.035044339980431403	0.035044339980431403	0.035044339980431403
0.03	0.03	0.030548149060736402	0.03287992225469176	0.03287992225469176	0.03287992225469176
0.03	0.03	0.02922685279733898	0.02922685279733898	0.02922685279733898	0.02922685279733898
0.03	0.03	0.02922685279733898	0.029422833241536696	0.029422833241536696	0.029422833241536696
0.03	0.03	0.028719942817193932	0.02859415871607177	0.02859415871607177	0.02859415871607177
0.03	0.03	0.02953389518279823	0.030006461625187917	0.030006461625187917	0.030006461625187917
0.03	0.03	0.030208834767476555	0.030009376427304498	0.030009376427304498	0.030009376427304498
0.03	0.03	0.0320551118606637	0.03335980447130774	0.03335980447130774	0.03335980447130774
0.03	0.03	0.03386268461086505	0.034367612469089114	0.034367612469089114	0.034367612469089114
0.03	0.03	0.0301023219016127	0.030771829058093916	0.030771829058093916	0.030771829058093916
0.03	0.03	0.028719942817193932	0.027364406059839842	0.027364406059839842	0.027364406059839842
0.03	0.03	0.02747945129156999	0.02667553002972613	0.02667553002972613	0.02667553002972613
0.03	0.03	0.025773470500622616	0.026096724634458387	0.026096724634458387	0.026096724634458387
0.03	0.03	0.02950514104324158	0.0310674803382524	0.0310674803382524	0.0310674803382524
0.03	0.03	0.029885114323211802	0.027964872670371815	0.027964872670371815	0.027964872670371815
0.03	0.03	0.029885114323211802	0.02995417470983321	0.02995417470983321	0.02995417470983321
0.03	0.03	0.028400165045137614	0.02880553767141404	0.02880553767141404	0.02880553767141404
0.03	0.03	0.03201219603717229	0.031449026455160234	0.031449026455160234	0.031449026455160234
0.03	0.03	0.030304265242474555	0.030412935326390403	0.030412935326390403	0.030412935326390403
0.03	0.03	0.028367148508373755	0.02880889837914765	0.02880889837914765	0.02880889837914765
0.03	0.03	0.030560935495810376	0.03014960201486869	0.03014960201486869	0.03014960201486869
0.03	0.03	0.02978826777838213	0.03037953122975255	0.03037953122975255	0.03037953122975255
0.03	0.03	0.030548149060736402	0.029651088663703466	0.029651088663703466	0.029651088663703466
0.03	0.03	0.030560935495810376	0.03105984568293287	0.03105984568293287	0.03105984568293287
0.03	0.03	0.028814460503038146	0.030526764506468827	0.030526764506468827	0.030526764506468827
0.03	0.03	0.028416623712063882	0.027787132776500648	0.027787132776500648	0.027787132776500648
0.03	0.03	0.025426995433404407	0.02552039194500453	0.02552039194500453	0.02552039194500453
0.03	0.03	0.03015574881431932	0.032706379854341855	0.032706379854341855	0.032706379854341855
0.03	0.03	0.028046457979555465	0.03265371253884028	0.03265371253884028	0.03265371253884028
0.03	0.03	0.02859220956252145	0.03043526068585085	0.03043526068585085	0.03043526068585085
0.03	0.03	0.030458037800612587	0.03176404843424671	0.03176404843424671	0.03176404843424671
0.03	0.03	0.029271423617851344	0.03117583303012135	0.03117583303012135	0.03117583303012135
0.03	0.03	0.03144520945776934	0.03089976124973222	0.03089976124973222	0.03089976124973222
0.03	0.03	0.02859220956252145	0.026674747387645897	0.026674747387645897	0.026674747387645897
0.03	0.03	0.027005537765403317	0.02722197964717491	0.02722197964717491	0.02722197964717491
0.03	0.03	0.031649669327623836	0.030683460768803197	0.030683460768803197	0.030683460768803197
0.03	0.03	0.03016905209472428	0.029789955128712155	0.029789955128712155	0.029789955128712155
0.03	0.03	0.028495096839164805	0.029082234877171292	0.029082234877171292	0.029082234877171292
0.03	0.03	0.03042120613206742	0.03329048687540363	0.03329048687540363	0.03329048687540363
0.03	0.03	0.033613803436591365	0.03732874934389056	0.03732874934389056	0.03732874934389056
0.03	0.03	0.030662528370269553	0.03162071227430724	0.03162071227430724	0.03162071227430724
0.03	0.03	0.02747945129156999	0.027914586856585315	0.027914586856585315	0.027914586856585315
0.03	0.03	0.02906132874040854	0.030302452644938846	0.030302452644938846	0.030302452644938846
0.03	0.03	0.029926276269803865	0.03160261030887469	0.03160261030887469	0.03160261030887469
0.03	0.03	0.02719769772469202	0.028712447475672614	0.028712447475672614	0.028712447475672614
0.03	0.03	0.02982991256056072	0.030644223713004848	0.030644223713004848	0.030644223713004848
0.03	0.03	0.028300720357960805	0.030849418154213156	0.030849418154213156	0.030849418154213156
0.03	0.03	0.028416623712063882	0.028241037861606314	0.028241037861606314	0.028241037861606314
0.03	0.03	0.029030872353141265	0.02653643398306075	0.02653643398306075	0.02653643398306075
0.03	0.03	0.030712864907724458	0.03132340791383621	0.03132340791383621	0.03132340791383621
0.03	0.03	0.027422708415907708	0.028675703271695323	0.028675703271695323	0.028675703271695323
0.03	0.03	0.0307753620378025	0.030362331703381724	0.030362331703381724	0.030362331703381724
0.03	0.03	0.03219312281333494	0.030799524705802384	0.030799524705802384	0.030799524705802384
0.03	0.03	0.029843747531386428	0.030269222516608883	0.030269222516608883	0.030269222516608883
0.03	0.03	0.029760387980423984	0.028708139103228763	0.028708139103228763	0.028708139103228763
0.03	0.03	0.03011571069425418	0.03011571069425418	0.03011571069425418	0.03011571069425418
0.03	0.03	0.029519530849632068	0.03189856044981068	0.03189856044981068	0.03189856044981068
0.03	0.03	0.030304265242474555	0.03256207250539364	0.03256207250539364	0.03256207250539364
0.03	0.03	0.02873577100082671	0.025878171035830032	0.025878171035830032	0.025878171035830032
0.03	0.03	0.02940370508187497	0.03047340928730268	0.03047340928730268	0.03047340928730268
0.03	0.03	0.030195595158558707	0.02864110786936192	0.02864110786936192	0.02864110786936192
0.03	0.03	0.028576103387914085	0.026681209849844272	0.026681209849844272	0.026681209849844272
0.03	0.03	0.02893882014711587	0.027469347186583126	0.027469347186583126	0.027469347186583126
0.03	0.03	0.030522517222925642	0.02976234510210031	0.02976234510210031	0.02976234510210031
0.03	0.03	0.028283372553413847	0.031671865136328914	0.031671865136328914	0.031671865136328914
0.03	0.03	0.031176530568787757	0.03000339214276236	0.03000339214276236	0.03000339214276236
0.03	0.03	0.029121905466220538	0.029993868701708042	0.029993868701708042	0.029993868701708042
0.03	0.03	0.031694445790691236	0.03040698404794475	0.03040698404794475	0.03040698404794475
0.03	0.03	0.02985755934252489	0.03156629014178713	0.03156629014178713	0.03156629014178713
0.03	0.03	0.03348670511239062	0.03532374089715741	0.03532374089715741	0.03532374089715741
0.03	0.03	0.02879878272402515	0.028957223821203252	0.028957223821203252	0.028957223821203252
0.03	0.03	0.032033680989295384	0.033828775708130795	0.033828775708130795	0.033828775708130795
0.03	0.03	0.0301023219016127	0.029682126580299756	0.029682126580299756	0.029682126580299756
0.03	0.03	0.030509671737397003	0.03109306720499014	0.03109306720499014	0.03109306720499014
0.03	0.03	0.02925659320085902	0.03008347036551257	0.03008347036551257	0.03008347036551257
0.03	0.03	0.02954823452925337	0.028197497763232188	0.028197497763232188	0.028197497763232188
0.03	0.03	0.030182334184736603	0.030195616274748927	0.030195616274748927	0.030195616274748927
0.03	0.03	0.0334500533882924	0.036112301314827004	0.036112301314827004	0.036112301314827004
0.03	0.03	0.02873577100082671	0.030141862466493433	0.030141862466493433	0.030141862466493433
0.03	0.03	0.035052095241281944	0.03622399125512543	0.03622399125512543	0.03622399125512543
0.03	0.03	0.028751569067204392	0.029989053883942643	0.029989053883942643	0.029989053883942643
0.03	0.03	0.02859220956252145	0.02801737234499053	0.02801737234499053	0.02801737234499053
0.03	0.03	0.032150893353030494	0.03283361391036086	0.03283361391036086	0.03283361391036086
0.03	0.03	0.02765987264406284	0.028141070484785223	0.028141070484785223	0.028141070484785223
0.03	0.03	0.02818267120530242	0.02879454355161159	0.02879454355161159	0.02879454355161159
0.03	0.03	0.030947907605937842	0.03236192002907745	0.03236192002907745	0.03236192002907745
0.03	0.03	0.029345175454291002	0.028468297191059977	0.028468297191059977	0.028468297191059977
0.03	0.03	0.02938911171812252	0.02835701730417762	0.02835701730417762	0.02835701730417762
0.03	0.03	0.029591103857427414	0.02859638391574405	0.02859638391574405	0.02859638391574405
0.03	0.03	0.029774339626553157	0.029554250867341068	0.029554250867341068	0.029554250867341068
0.03	0.03	0.030874394997205852	0.026065768548621734	0.026065768548621734	0.026065768548621734
0.03	0.03	0.02978826777838213	0.027542854567468876	0.027542854567468876	0.027542854567468876
0.03	0.03	0.031694445790691236	0.03454316466306638	0.03454316466306638	0.03454316466306638
0.03	0.03	0.03189305858425131	0.03241017575669051	0.03241017575669051	0.03241017575669051
0.03	0.03	0.029000302411981174	0.029473010247860233	0.029473010247860233	0.029473010247860233
0.03	0.03	0.028462470486383194	0.029861301663060308	0.029861301663060308	0.029861301663060308
0.03	0.03	0.029418272546163974	0.028855702893686393	0.028855702893686393	0.028855702893686393
0.03	0.03	0.031738984160668886	0.03422137512047875	0.03422137512047875	0.03422137512047875
0.03	0.03	0.028624328492939388	0.029288488628304025	0.029288488628304025	0.029288488628304025
0.03	0.03	0.030382406850279604	0.028540153063908766	0.028540153063908766	0.028540153063908766
0.03	0.03	0.02614811740557902	0.025408086918106344	0.025408086918106344	0.025408086918106344
0.03	0.03	0.0307753620378025	0.02815593281725831	0.02815593281725831	0.02815593281725831
0.03	0.03	0.031282689343750975	0.03208145739888382	0.03208145739888382	0.03208145739888382
0.03	0.03	0.029718390942460222	0.028875846389110067	0.028875846389110067	0.028875846389110067
0.03	0.03	0.03129440238647854	0.03143604820031609	0.03143604820031609	0.03143604820031609
0.03	0.03	0.028814460503038146	0.03002380323177951	0.03002380323177951	0.03002380323177951
0.03	0.03	0.030837395023797023	0.03190045042104089	0.03190045042104089	0.03190045042104089
0.03	0.03	0.029000302411981174	0.027657177227566578	0.027657177227566578	0.027657177227566578
0.03	0.03	0.02938911171812252	0.027413882125585702	0.027413882125585702	0.027413882125585702
0.03	0.03	0.027837842839843873	0.02805186540585128	0.02805186540585128	0.02805186540585128
0.03	0.03	0.029374492439177884	0.03143803462345533	0.03143803462345533	0.03143803462345533
0.03	0.03	0.02966206083471185	0.03216451233105223	0.03216451233105223	0.03216451233105223
0.03	0.03	0.02918203901449999	0.02934847662088339	0.02934847662088339	0.02934847662088339
0.03	0.03	0.029121905466220538	0.028898635478150074	0.028898635478150074	0.028898635478150074
0.03	0.03	0.030535342964374764	0.03011058871795695	0.03011058871795695	0.03011058871795695
0.03	0.03	0.03189305858425131	0.030064798868468558	0.030064798868468558	0.030064798868468558
0.03	0.03	0.02950514104324158	0.03053148208875688	0.03053148208875688	0.03053148208875688
0.03	0.03	0.032129700630342914	0.03405056649320927	0.03405056649320927	0.03405056649320927
0.03	0.03	0.028165767170486727	0.0261226995734969	0.0261226995734969	0.0261226995734969
0.03	0.03	0.03258551160947101	0.030088210758314554	0.030088210758314554	0.030088210758314554
0.03	0.03	0.029718390942460222	0.027201634537141008	0.027201634537141008	0.027201634537141008
0.03	0.03	0.028416623712063882	0.027576654223268743	0.027576654223268743	0.027576654223268743
0.03	0.03	0.03278596978185672	0.03426584041607053	0.03426584041607053	0.03426584041607053
0.03	0.03	0.029046114647627116	0.029184323326785406	0.029184323326785406	0.029184323326785406
0.03	0.03	0.029843747531386428	0.03143755283203982	0.03143755283203982	0.03143755283203982
0.03	0.03	0.028719942817193932	0.028928523972396546	0.028928523972396546	0.028928523972396546
0.03	0.03	0.03249376917809165	0.03312726225285062	0.03312726225285062	0.03312726225285062
0.03	0.03	0.02797749853140921	0.030340331453723092	0.030340331453723092	0.030340331453723092
0.03	0.03	0.03127095997053903	0.032276999933884915	0.032276999933884915	0.032276999933884915
0.03	0.03	0.0265056606851337	0.02784544453559763	0.02784544453559763	0.02784544453559763
0.03	0.03	0.03280576299485367	0.03197971217889209	0.03197971217889209	0.03197971217889209
0.03	0.03	0.029994428385765246	0.03098855435954932	0.03098855435954932	0.03098855435954932
0.03	0.03	0.030996559950719125	0.03489096340183079	0.03489096340183079	0.03489096340183079
0.03	0.03	0.03201219603717229	0.03348904910996982	0.03348904910996982	0.03348904910996982
0.03	0.03	0.031212065695817713	0.03215921138444228	0.03215921138444228	0.03215921138444228
0.03	0.03	0.032033680989295384	0.03400533666990288	0.03400533666990288	0.03400533666990288
0.03	0.03	0.031705602289386965	0.02888132652527385	0.02888132652527385	0.02888132652527385
0.03	0.03	0.02957683862474152	0.02903796655522886	0.02903796655522886	0.02903796655522886
0.03	0.03	0.02690782371282716	0.02543197459903594	0.02543197459903594	0.02543197459903594
0.03	0.03	0.029926276269803865	0.02879557245825702	0.02879557245825702	0.02879557245825702
0.03	0.03	0.02961955986910049	0.029354005414989177	0.029354005414989177	0.029354005414989177
0.03	0.03	0.0300079918664585	0.029940504158368977	0.029940504158368977	0.029940504158368977
0.03	0.03	0.030035052405436368	0.03135016199367881	0.03135016199367881	0.03135016199367881
0.03	0.03	0.030278055822409587	0.03061616031565751	0.03061616031565751	0.03061616031565751
0.03	0.03	0.03266625169640984	0.032311931382276546	0.032311931382276546	0.032311931382276546
0.03	0.03	0.032473248342620865	0.03396207317171462	0.03396207317171462	0.03396207317171462
0.03	0.03	0.029330477858048844	0.03193183438819851	0.03193183438819851	0.03193183438819851
0.03	0.03	0.02944733092680111	0.031056819013758345	0.031056819013758345	0.031056819013758345
0.03	0.03	0.028830108548578846	0.028493170317105323	0.028493170317105323	0.028493170317105323
0.03	0.03	0.030251763513939326	0.027827235626370017	0.027827235626370017	0.027827235626370017
0.03	0.03	0.030923475227067603	0.030096868006379715	0.030096868006379715	0.030096868006379715
0.03	0.03	0.028830108548578846	0.027788868808899685	0.027788868808899685	0.027788868808899685
0.03	0.03	0.029432814745131482	0.02865679472278641	0.02865679472278641	0.02865679472278641
0.03	0.03	0.028233175987369023	0.026581237651526243	0.026581237651526243	0.026581237651526243
0.03	0.03	0.02921194210173018	0.032104872167824774	0.032104872167824774	0.032104872167824774
0.03	0.03	0.0301023219016127	0.029479242095008084	0.029479242095008084	0.029479242095008084
0.03	0.03	0.02864034162684705	0.028434956335378004	0.028434956335378004	0.028434956335378004
0.03	0.03	0.02771366063588325	0.029129078049295685	0.029129078049295685	0.029129078049295685
0.03	0.03	0.027784841696678636	0.026447777927136734	0.026447777927136734	0.026447777927136734
0.03	0.03	0.028283372553413847	0.02624940573284827	0.02624940573284827	0.02624940573284827
0.03	0.03	0.031128914402331585	0.030332113194096913	0.030332113194096913	0.030332113194096913
0.03	0.03	0.026927455042629566	0.027728438873374384	0.027728438873374384	0.027728438873374384
0.03	0.03	0.0334316711983255	0.030873209855694098	0.030873209855694098	0.030873209855694098
0.03	0.03	0.031468172795700126	0.033064997303142246	0.033064997303142246	0.033064997303142246
0.03	0.03	0.029286226982970873	0.030322511735208713	0.030322511735208713	0.030322511735208713
0.03	0.03	0.03143370424865867	0.030716515144286846	0.030716515144286846	0.030716515144286846
0.03	0.03	0.03186027610333268	0.03147493087756902	0.03147493087756902	0.03147493087756902
0.03	0.03	0.02916704678005237	0.027748269760993958	0.027748269760993958	0.027748269760993958
0.03	0.03	0.02859220956252145	0.029189626706181714	0.029189626706181714	0.029189626706181714
0.03	0.03	0.027514084250466142	0.028624180284066297	0.028624180284066297	0.028624180284066297
0.03	0.03	0.031958248147898376	0.03345845849518417	0.03345845849518417	0.03345845849518417
0.03	0.03	0.0300079918664585	0.03139165523997761	0.03139165523997761	0.03139165523997761
0.03	0.03	0.026789095883631722	0.026211177561682106	0.026211177561682106	0.026211177561682106
0.03	0.03	0.029046114647627116	0.02959713245608943	0.02959713245608943	0.02959713245608943
0.03	0.03	0.028876875289402085	0.030728801982482953	0.030728801982482953	0.030728801982482953
0.03	0.03	0.027820204835878236	0.026968135526583194	0.026968135526583194	0.026968135526583194
0.03	0.03	0.029939951329161663	0.029844850252886957	0.029844850252886957	0.029844850252886957
0.03	0.03	0.03068773470289496	0.03150412111753191	0.03150412111753191	0.03150412111753191
0.03	0.03	0.030048549794030908	0.02451514130495585	0.02451514130495585	0.02451514130495585
0.03	0.03	0.029359847150123578	0.03223462916057255	0.03223462916057255	0.03223462916057255
0.03	0.03	0.029197004327011708	0.029977384941959534	0.029977384941959534	0.029977384941959534
0.03	0.03	0.029690274067907297	0.029718487301102745	0.029718487301102745	0.029718487301102745
0.03	0.03	0.029519530849632068	0.02899051190523323	0.02899051190523323	0.02899051190523323
0.03	0.03	0.028495096839164805	0.029604573862299022	0.029604573862299022	0.029604573862299022
0.03	0.03	0.0324835145203912	0.0321513863122802	0.0321513863122802	0.0321513863122802
0.03	0.03	0.028751569067204392	0.027969242951610556	0.027969242951610556	0.027969242951610556
0.03	0.03	0.02818267120530242	0.028923982979543805	0.028923982979543805	0.028923982979543805
0.03	0.03	0.03204440296208798	0.028742027598264462	0.028742027598264462	0.028742027598264462
0.03	0.03	0.026729121327899185	0.02655041894297121	0.02655041894297121	0.02655041894297121
0.03	0.03	0.029046114647627116	0.03295063420196187	0.03295063420196187	0.03295063420196187
0.03	0.03	0.029953604029697815	0.03131499849687418	0.03131499849687418	0.03131499849687418
0.03	0.03	0.03016905209472428	0.03136848522302094	0.03136848522302094	0.03136848522302094
0.03	0.03	0.030837395023797023	0.029450129410943604	0.029450129410943604	0.029450129410943604
0.03	0.03	0.029241736365024917	0.026579514586297155	0.026579514586297155	0.026579514586297155
0.03	0.03	0.030560935495810376	0.029239725905676056	0.029239725905676056	0.029239725905676056
0.03	0.03	0.030611419824621205	0.030775928937464055	0.030775928937464055	0.030775928937464055
0.03	0.03	0.02909167271371984	0.029933403196706645	0.029933403196706645	0.029933403196706645
0.03	0.03	0.02913698013865168	0.029649631784363972	0.029649631784363972	0.029649631784363972
0.03	0.03	0.032555038636090085	0.03442234256928521	0.03442234256928521	0.03442234256928521
0.03	0.03	0.030712864907724458	0.030825433166064776	0.030825433166064776	0.030825433166064776
0.03	0.03	0.03137594141181211	0.028287374804752775	0.028287374804752775	0.028287374804752775
0.03	0.03	0.02792539863759986	0.027323202699097604	0.027323202699097604	0.027323202699097604
0.03	0.03	0.029926276269803865	0.03091373239249186	0.03091373239249186	0.03091373239249186
0.03	0.03	0.02921194210173018	0.03181595196732899	0.03181595196732899	0.03181595196732899
0.03	0.03	0.03151391422408235	0.025862009691192546	0.025862009691192546	0.025862009691192546
0.03	0.03	0.0321190845521966	0.032399817317817325	0.032399817317817325	0.032399817317817325
0.03	0.03	0.0307753620378025	0.03146181253317515	0.03146181253317515	0.03146181253317515
0.03	0.03	0.0300079918664585	0.029391407884690295	0.029391407884690295	0.029391407884690295
0.03	0.03	0.028830108548578846	0.0301997960939905	0.0301997960939905	0.0301997960939905
0.03	0.03	0.02906132874040854	0.028128229095051836	0.028128229095051836	0.028128229095051836
0.03	0.03	0.0301023219016127	0.02879399663495156	0.02879399663495156	0.02879399663495156
0.03	0.03	0.029106802758829844	0.027144593030669687	0.027144593030669687	0.027144593030669687
0.03	0.03	0.029605344103085685	0.0302718680590555	0.0302718680590555	0.0302718680590555
0.03	0.03	0.029076514690770133	0.03168860725228873	0.03168860725228873	0.03168860725228873
0.03	0.03	0.033249043487040206	0.0345182188466435	0.0345182188466435	0.0345182188466435
0.03	0.03	0.03207512434272382	0.029851257108123724	0.029851257108123724	0.029851257108123724
0.03	0.03	0.029519530849632068	0.02967921454914056	0.02967921454914056	0.02967921454914056
0.03	0.03	0.029359847150123578	0.02844163847783757	0.02844163847783757	0.02844163847783757
0.03	0.03	0.034691287997716126	0.03245322779042739	0.03245322779042739	0.03245322779042739
0.03	0.03	0.02818267120530242	0.028457383609446524	0.028457383609446524	0.028457383609446524
0.03	0.03	0.03179432937275307	0.03271426374830028	0.03271426374830028	0.03271426374830028
0.03	0.03	0.03256520810186076	0.03336925336391322	0.03336925336391322	0.03336925336391322
0.03	0.03	0.029271423617851344	0.030847077376169263	0.030847077376169263	0.030847077376169263
0.03	0.03	0.02796016835757475	0.027754569544662776	0.027754569544662776	0.027754569544662776
0.03	0.03	0.03192571561056626	0.03436070467516482	0.03436070467516482	0.03436070467516482
0.03	0.03	0.029718390942460222	0.03043647947293927	0.03043647947293927	0.03043647947293927
0.03	0.03	0.02747945129156999	0.028249864165696432	0.028249864165696432	0.028249864165696432
0.03	0.03	0.030195595158558707	0.029226538331237572	0.029226538331237572	0.029226538331237572
0.03	0.03	0.030825025264227396	0.03227555808927691	0.03227555808927691	0.03227555808927691
0.03	0.03	0.031093024615202018	0.0343658443945258	0.0343658443945258	0.0343658443945258
0.03	0.03	0.02947628676541515	0.03232432738365465	0.03232432738365465	0.03232432738365465
0.03	0.03	0.02947628676541515	0.023198026897622973	0.023198026897622973	0.023198026897622973
0.03	0.03	0.030972268976752062	0.031206617991415882	0.031206617991415882	0.031206617991415882
0.03	0.03	0.033249043487040206	0.034179500981344924	0.034179500981344924	0.034179500981344924
0.03	0.03	0.031816368264590694	0.03430225867113254	0.03430225867113254	0.03430225867113254
0.03	0.03	0.027385619816030587	0.029977076596542387	0.029977076596542387	0.029977076596542387
0.03	0.03	0.030062025308687883	0.02954938175135907	0.02954938175135907	0.02954938175135907
0.03	0.03	0.03419821294773512	0.03313939083122356	0.03313939083122356	0.03313939083122356
0.03	0.03	0.028495096839164805	0.028978143475031033	0.028978143475031033	0.028978143475031033
0.03	0.03	0.02802927203245841	0.0257021032251461	0.0257021032251461	0.0257021032251461
0.03	0.03	0.030886691985894155	0.03137802537235849	0.03137802537235849	0.03137802537235849
0.03	0.03	0.03042120613206742	0.032559039710720994	0.032559039710720994	0.032559039710720994
0.03	0.03	0.02864034162684705	0.03100373735710166	0.03100373735710166	0.03100373735710166
0.03	0.03	0.030649896717439506	0.03115736978284132	0.03115736978284132	0.03115736978284132
0.03	0.03	0.029690274067907297	0.024940678736753832	0.024940678736753832	0.024940678736753832
0.03	0.03	0.028012050203298576	0.027399771913657764	0.027399771913657764	0.027399771913657764
0.03	0.03	0.027178674803340457	0.024610937181402753	0.024610937181402753	0.024610937181402753
0.03	0.03	0.032625976119549156	0.03190347843528527	0.03190347843528527	0.03190347843528527
0.03	0.03	0.032276967213374495	0.03022992257472011	0.03022992257472011	0.03022992257472011
0.03	0.03	0.02864034162684705	0.028624359946534148	0.028624359946534148	0.028624359946534148
0.03	0.03	0.026848662102223222	0.026691786439043127	0.026691786439043127	0.026691786439043127
0.03	0.03	0.030935700333225184	0.028357305818094383	0.028357305818094383	0.028357305818094383
0.03	0.03	0.02889240527833419	0.03034345112560734	0.03034345112560734	0.03034345112560734
0.03	0.03	0.030787805461757793	0.031500131348967564	0.031500131348967564	0.031500131348967564
0.03	0.03	0.02896961896642762	0.030459786641285253	0.030459786641285253	0.030459786641285253
0.03	0.03	0.02889240527833419	0.027642386904630684	0.027642386904630684	0.027642386904630684
0.03	0.03	0.02773151304933598	0.026432153745530693	0.026432153745530693	0.026432153745530693
0.03	0.03	0.029197004327011708	0.0293478940063963	0.0293478940063963	0.0293478940063963
0.03	0.03	0.029046114647627116	0.02754408023451783	0.02754408023451783	0.02754408023451783
0.03	0.03	0.02989885752929217	0.03057086226124536	0.03057086226124536	0.03057086226124536
0.03	0.03	0.03114084362560911	0.03199051621977321	0.03199051621977321	0.03199051621977321
0.03	0.03	0.030048549794030908	0.031020584897291682	0.031020584897291682	0.031020584897291682
0.03	0.03	0.03184932140961688	0.034368164961184916	0.034368164961184916	0.034368164961184916
0.03	0.03	0.028317379921800886	0.02865726131219256	0.02865726131219256	0.02865726131219256
0.03	0.03	0.030382406850279604	0.028828240101631375	0.028828240101631375	0.028828240101631375
0.03	0.03	0.028608284641032176	0.029556696638001513	0.029556696638001513	0.029556696638001513
0.03	0.03	0.03154805779618842	0.031116247464939926	0.031116247464939926	0.031116247464939926
0.03	0.03	0.031235672643339256	0.029021291898386113	0.029021291898386113	0.029021291898386113
0.03	0.03	0.030662528370269553	0.02968661736676726	0.02968661736676726	0.02968661736676726
0.03	0.03	0.030208834767476555	0.032336946589315525	0.032336946589315525	0.032336946589315525
0.03	0.03	0.03015574881431932	0.02982757634002051	0.02982757634002051	0.02982757634002051
0.03	0.03	0.03080023038273259	0.03402966190647193	0.03402966190647193	0.03402966190647193
0.03	0.03	0.029939951329161663	0.03077309989949348	0.03077309989949348	0.03077309989949348
0.03	0.03	0.029953604029697815	0.03205179009437316	0.03205179009437316	0.03205179009437316
0.03	0.03	0.028751569067204392	0.030267521606568065	0.030267521606568065	0.030267521606568065
