SELCOEF	ISWEEPSELCOEF	CLUESSELCOEF	CLUESSELCOEFSMALLSAMP
0.035	0.034302560266692504	0.008984375000000001	0.009326171875
0.035	0.0364601008151026	0.00830078125	0.00625
0.035	0.034245826414228346	0.006542968750000001	0.008447265625000002
0.035	0.03405398288151899	0.0052246093750000005	0.005566406250000001
0.035	0.03296134815774278	0.032617187500000006	0.041796875000000004
0.035	0.0382466449928964	0.003662109375	0.004296875
0.035	0.03421059097788413	0.008398437500000001	0.025878906249999993
0.035	0.03613682502943405	0.006152343750000001	0.01064453125
0.035	0.032065306540010795	0.00394287109375	0.004602050781250001
0.035	0.034707402813401476	0.006030273437500001	0.006103515625000001
0.035	0.03576753876182136	0.00390625	0.0054687500000000005
0.035	0.03369236625778147	0.0026000976562500005	0.004821777343750001
0.035	0.036822412694791404	0.007128906250000001	0.004809570312500001
0.035	0.038588869722747075	0.01171875	0.005078125000000001
0.035	0.033838980635323306	0.004589843750000001	0.006274414062500001
0.035	0.03463269602159916	0.003125	0.00400390625
0.035	0.03254762974744488	0.005444335937500001	0.0068359375
0.035	0.03472474069567744	0.0036376953125	0.005102539062500001
0.035	0.036824537040374646	0.0057128906250000005	0.0036376953125
0.035	0.036510337180337436	0.00595703125	0.0052246093750000005
0.035	0.03346502626405293	0.00404052734375	0.005590820312500001
0.035	0.03305861150887469	0.007006835937500001	0.0038696289062500003
0.035	0.033615824460516495	0.003857421875	0.0034545898437499997
0.035	0.032769973407020266	0.006640625000000001	0.004956054687500001
0.035	0.033377835239886945	0.004223632812500001	0.0053955078125
0.035	0.032265331095827764	0.004711914062500001	0.005004882812500002
0.035	0.033517614555403204	0.00958251953125	0.004833984375000001
0.035	0.03539374266376275	0.0034179687500000004	0.0036987304687500005
0.035	0.03242050398449666	0.0047973632812500005	0.00478515625
0.035	0.03253380174657727	0.00390625	0.004260253906250001
0.035	0.03325371761169079	0.0036376953125	0.0062011718750000005
0.035	0.03248506281878075	0.004699707031250001	0.005175781250000001
0.035	0.03452289236860782	0.004541015625	0.011230468750000002
0.035	0.03572639299844111	0.0071044921875	0.008349609375
0.035	0.0332885114235126	0.00263671875	0.003662109375
0.035	0.03380048674763871	0.0047363281250000005	0.006494140625
0.035	0.034542407501714965	0.0037109375	0.004077148437500001
0.035	0.03552225717411402	0.004296875	0.0052246093750000005
0.035	0.03361991604478531	0.004052734375	0.006213378906250001
0.035	0.0327456294596579	0.00478515625	0.009667968750000002
0.035	0.0336698009512002	0.00865478515625	0.0043701171875
0.035	0.03189811196443391	0.000927734375	0.004345703125
0.035	0.035087836069642254	0.009643554687500002	0.012402343750000001
0.035	0.038522387400530295	0.004077148437500001	0.0140625
0.035	0.03286315711790441	0.005078125000000001	0.006152343750000001
0.035	0.03387525309790421	0.009521484375	0.009472656250000001
0.035	0.02942716036539322	0.004150390625	0.004956054687500001
0.035	0.035079841923567986	0.00330810546875	0.0041748046875
0.035	0.03187172254451968	0.00274658203125	0.00625
0.035	0.03252921491284735	0.00302734375	0.005078125000000001
0.035	0.03277267201940454	0.0037597656249999997	0.0043701171875
0.035	0.039085419091400814	0.005078125000000001	0.01650390625
0.035	0.035581366240533215	0.004150390625	0.00352783203125
0.035	0.03346323432482153	0.0071044921875	0.0066894531250000005
0.035	0.036479775200912945	0.00830078125	0.005175781250000001
0.035	0.031668474778871275	0.0042724609375	0.004858398437500001
0.035	0.033602318691697365	0.0061279296875	0.00830078125
0.035	0.03381332735356865	0.005590820312500001	0.0041259765625
0.035	0.033360006377097726	0.0037597656249999997	0.0052734375
0.035	0.03334377626586002	0.0066284179687500005	0.0038208007812499997
0.035	0.03362116838159946	0.004956054687500001	0.0071044921875
0.035	0.03527160738200225	0.0060791015625	0.0057373046875
0.035	0.033059610085252565	0.004052734375	0.005725097656250001
0.035	0.03265448592186213	0.00570068359375	0.0063720703125
0.035	0.03466939105117753	0.004077148437500001	0.00341796875
0.035	0.03450052183152001	0.0036499023437500007	0.003857421875
0.035	0.031183403379720233	0.004589843750000001	0.0064453125000000005
0.035	0.03304904162415207	0.0035644531250000003	0.0053955078125
0.035	0.036733351999910235	0.005102539062500001	0.005541992187500001
0.035	0.032991260495215245	0.00377197265625	0.0052246093750000005
0.035	0.030982855235834043	0.00599365234375	0.004296875
0.035	0.03474257665531324	0.0032714843750000005	0.004345703125
0.035	0.03251335242098998	0.004052734375	0.0047973632812500005
0.035	0.0332760830026293	0.004956054687500001	0.0037353515624999997
0.035	0.03227987870147389	0.0068603515625	0.010058593750000002
0.035	0.032834857400343934	0.0046630859375	0.0041748046875
0.035	0.035461175882086284	0.0031494140625	0.00478515625
0.035	0.03397802116994518	0.00703125	0.013964843749999999
0.035	0.0349544871782584	0.0034423828125000003	0.0038818359375
0.035	0.032637705179052706	0.005566406250000001	0.006579589843750001
0.035	0.032740222783470635	0.0047607421875	0.0046630859375
0.035	0.0361545998066203	0.0034423828125	0.004589843750000001
0.035	0.035758626995425105	0.005126953125000001	0.0051513671875
0.035	0.03467939376605067	0.0022949218750000005	0.004296875
0.035	0.03369615937890034	0.00400390625	0.00335693359375
0.035	0.030491761126133915	0.00372314453125	0.0042724609375
0.035	0.033270116128932985	0.0059814453125	0.00428466796875
0.035	0.03478637009258486	0.005908203125	0.004956054687500001
0.035	0.03540396486748205	0.0080078125	0.00537109375
0.035	0.032995352806287195	0.005590820312500001	0.005126953125000001
0.035	0.03463642565093787	0.00416259765625	0.004052734375
0.035	0.03169682591024117	0.0037597656249999997	0.003662109375000001
0.035	0.03349527715337893	0.004956054687500001	0.002880859375
0.035	0.035572285914208565	0.004296875	0.006152343750000001
0.035	0.0321669434859678	0.004846191406250001	0.005041503906250001
0.035	0.033280913967043434	0.005322265625	0.00478515625
0.035	0.0324891471417964	0.0031005859375000003	0.005566406250000001
0.035	0.033070208570084005	0.004541015625	0.004345703125
0.035	0.03387611509734263	0.00379638671875	0.005578613281250001
0.035	0.03360400281953712	0.004345703125	0.0038818359375
0.035	0.035468496151582506	0.005444335937500001	0.002880859375
0.035	0.03320859044495833	0.00545654296875	0.005517578125
0.035	0.03251388481270144	0.004565429687500001	0.002880859375
0.035	0.03424423379627074	0.004077148437500001	0.0032226562500000003
0.035	0.028994617427957295	0.0038818359375	0.004321289062500001
